1, x,xx,xy,y,yy,Cod_usina
-0.14990365322800192,0.027371309031698543,-0.00019185192076907182,0.00021048222128682508,-0.009759382407365,-0.00011602502970946567,71
0.8829,0.0,0.0,0.0,0.0,0.0,72
0.0,0.0,0.0,0.0,0.0,0.0,73
0.4100436614712693,0.007018529429773699,-5.559845262948727e-05,2.3507250374505664e-05,0.00030848869000715774,-5.061839020089605e-06,74
0.2958274611177484,0.00640890718663566,-4.130634811413081e-05,1.023257055682743e-05,0.0024490087593234612,-7.046691483611278e-06,76
0.2958274611177484,0.00640890718663566,-4.130634811413081e-05,1.023257055682743e-05,0.0024490087593234612,-7.046691483611278e-06,77
